Time(s), CPU%, Memory(MB)
1750805634.283135, 0.1, 6.3125
1750805635.285432, 0.1, 6.3125
1750805636.291476, 0.1, 6.3125
1750805637.301656, 0.1, 6.3125
1750805638.312002, 0.2, 6.3125
1750805639.322214, 0.1, 6.3125
1750805640.325866, 0.1, 6.3125
1750805641.332903, 0.2, 6.3125
1750805642.338977, 0.1, 6.3125
1750805643.34551, 0.1, 6.3125
1750805644.3515399, 0.1, 6.3125
1750805645.359947, 0.1, 6.3125
1750805646.3641632, 0.1, 6.3125
1750805647.372562, 0.1, 6.3125
1750805648.380217, 0.1, 6.3125
1750805649.386226, 0.1, 6.3125
1750805650.396777, 0.1, 6.3125
1750805651.401234, 0.1, 6.3125
1750805652.4042869, 0.1, 6.3125
1750805653.413426, 0.1, 6.3125
1750805654.422605, 0.1, 6.3125
1750805655.4270542, 0.1, 6.3125
1750805656.4343941, 0.2, 6.3125
1750805657.447032, 0.1, 6.3125
1750805658.456595, 0.1, 6.3125
1750805659.46102, 0.1, 6.3125
1750805660.4665751, 0.1, 6.3125
1750805661.4738681, 0.2, 6.3125
1750805662.4856582, 0.1, 6.3125
1750805663.490627, 0.1, 6.3125
1750805664.500736, 0.1, 6.328125
1750805665.51776, 0.1, 6.3125
1750805666.52582, 0.1, 6.3125
1750805667.53214, 0.1, 6.3125
1750805668.53932, 0.1, 6.3125
1750805669.542698, 0.1, 6.3125
1750805670.5463412, 0.1, 6.3125
1750805671.552922, 0.1, 6.3125
1750805672.55819, 0.1, 6.3125
1750805673.5646589, 0.1, 6.3125
1750805674.57133, 0.1, 6.3125
1750805675.576336, 0.1, 6.3125
1750805676.587605, 0.1, 6.3125
1750805677.592871, 0.1, 6.3125
1750805678.596837, 0.1, 6.3125
1750805679.607318, 0.1, 6.3125
1750805680.6183329, 0.1, 6.3125
1750805681.630583, 0.1, 6.3125
1750805682.6390982, 0.2, 6.3125
1750805683.642905, 0.1, 6.3125
1750805684.6551821, 0.1, 6.3125
1750805685.659039, 0.1, 6.3125
1750805686.662225, 0.1, 6.3125
1750805687.667022, 0.1, 6.3125
1750805688.67239, 0.1, 6.3125
1750805689.677912, 0.2, 6.3125
1750805690.6894982, 0.2, 6.3125
1750805691.693123, 0.1, 6.3125
1750805692.703459, 0.2, 6.3125
1750805693.7116768, 0.2, 6.3125
1750805694.722013, 0.2, 6.3125
1750805695.726281, 0.1, 6.3125
1750805696.7331789, 0.1, 6.3125
1750805697.7383301, 0.1, 6.3125
1750805698.741923, 0.1, 6.3125
1750805699.7457862, 0.1, 6.3125
1750805700.752713, 0.1, 6.3125
1750805701.756182, 0.1, 6.3125
1750805702.7634041, 0.1, 6.3125
1750805703.773739, 0.2, 6.3125
1750805704.7779012, 0.1, 6.3125
1750805705.782068, 0.1, 6.3125
1750805706.785881, 0.1, 6.3125
1750805707.790595, 0.1, 6.3125
1750805708.79474, 0.1, 6.3125
1750805709.8016, 0.1, 6.3125
1750805710.805753, 0.1, 6.3125
1750805711.81041, 0.1, 6.3125
1750805712.8174348, 0.1, 6.3125
1750805713.8225029, 0.1, 6.3125
1750805714.82599, 0.1, 6.3125
1750805715.829613, 0.1, 6.3125
1750805716.83469, 0.1, 6.3125
1750805717.836977, 0.1, 6.3125
1750805718.841046, 0.1, 6.3125
1750805719.848471, 0.1, 6.3125
1750805720.8536582, 0.1, 6.3125
